860032115	,
860032550	,
860032586	,
860032724	,
860032812	,
860032932	,
860033227	,
860033422	,
860033633	,
860033653	,
860034118	,
860035047	,
860035146	,
860035152	,
860035198	,
860035438	,
860035499	,
860035559	,
860035698	,
860035837	,
860035838	,
860035996	,
860037073	,
860037351	,
860037422	,
860037690	,
860037777	,
860037816	,
860038196	,
860038374	,
860039794	,
860040048	,
860040075	,
860040094	,
860040582	,
860040585	,
860041227	,
860041265	,
860042155	,
860042209	,
860043397	,
860043912	,
860044534	,
860044577	,
860044798	,
860044928	,
860045018	,
860045078	,
860045332	,
860045388	,
860045499	,
860045529	,
860045574	,
860045648	,
860045752	,
860045764	,
86004592	,
860046799	,
860047066	,
860047163	,
860047269	,
860047303	,
860047657	,
860048081	,
860048112	,
860048245	,
860048395	,
860048429	,
860048867	,
860049181	,
860049542	,
860049921	,
860049957	,
860050778	,
860050906	,
860050919	,
860050956	,
860051170	,
860051688	,
860052926	,
860052989	,
860053746	,
860054090	,
860054249	,
860055371	,
860055383	,
860055558	,
860055885	,
860056755	,
860057038	,
860057178	,
860058070	,
860058303	,
860062025	,
860062581	,
860062942	,
860065302	,
860065534	,
860065746	,
860066037	,
860066633	,
860066677	,
860067062	,
860067998	,
860068070	,
860068437	,
860068522	,
860069140	,
860069182	,
860069804	,
860069870	,
860070078	,
860070536	,
860070624	,
860071822	,
860074149	,
860074186	,
860074224	,
860074389	,
860074578	,
860074669	,
860075208	,
860075558	,
860075845	,
860076033	,
860077728	,
860077746	,
860078039	,
860078622	,
860079943	,
860079968	,
860080319	,
860090180	,
860090331	,
860090404	,
860090545	,
860090873	,
860090919	,
860091062	,
860350009	,
860350170	,
860350711	,
860351576	,
860352551	,
860352641	,
860353032	,
860353831	,
860353899	,
860400008	,
860401191	,
860401496	,
860402328	,
860402526	,
860403163	,
860403751	,
860403823	,
860404967	,
860450234	,
860450450	,
860450851	,
860451147	,
860451201	,
860451304	,
86046212	,
860500170	,
860500279	,
860500630	,
860500805	,
860501810	,
860502509	,
860502609	,
860503617	,
860503702	,
860504338	,
860506158	,
860506429	,
860506917	,
860507033	,
860507233	,
860507423	,
860507710	,
860507750	,
860507846	,
860508392	,
860508470	,
860508679	,
860508988	,
860509011	,
860509022	,
860509042	,
860509451	,
860509701	,
860510826	,
860510863	,
860511055	,
860511078	,
860511341	,
860511420	,
860511458	,
860511571	,
860511886	,
860512454	,
860512475	,
860512577	,
860512596	,
860512699	,
860512951	,
860513493	,
860515129	,
860515132	,
860515316	,
860515331	,
86051535	,
860515691	,
860515732	,
860515813	,
860516539	,
860516834	,
860516842	,
860517648	,
860517798	,
860518227	,
860518299	,
860518394	,
860518629	,
860518665	,
860518842	,
860518917	,
860519250	,
860519576	,
860519844	,
860520471	,
860521299	,
860521457	,
860521601	,
860521637	,
860521740	,
860521762	,
860522083	,
860522164	,
860522320	,
860522547	,
860523376	,
860524523	,
860524750	,
860525422	,
860525526	,
860525616	,
860525726	,
860525814	,
860525838	,
860526097	,
860526418	,
860526785	,
860526809	,
860527031	,
860527350	,
860527447	,
860527527	,
860527709	,
860527917	,
860527960	,
860528353	,
860528370	,
860528792	,
860529323	,
860529417	,
860530263	,
860530285	,
860530443	,
860530495	,
860530547	,
860530563	,
860530777	,
860531083	,
860531135	,
860532188	,
860532244	,
860532426	,
860532517	,
860532908	,
860533955	,
860534049	,
860534605	,
860534777	,
860535391	,
860536292	,
860536303	,
86054521	,
860548407	,
860669638	,
8694089	,
8722321	,
8725496	,
88142949	,
890000086	,
890001862	,
890100363	,
890100477	,
890100703	,
