800164767	,
800164923	,
800165079	,
800165377	,
800166277	,
800166532	,
800166833	,
800167156	,
800167339	,
800167847	,
800169674	,
800170523	,
800170737	,
800171079	,
800171406	,
800171627	,
800171809	,
800172136	,
800173723	,
800174701	,
800174944	,
800175007	,
800175135	,
800175457	,
800175474	,
800176618	,
800177119	,
800178168	,
800178289	,
800178813	,
800178906	,
800179736	,
800180292	,
800180542	,
800181509	,
800181980	,
800182204	,
800182328	,
800182432	,
800182699	,
800182918	,
800183056	,
800183376	,
800183644	,
800183661	,
800184523	,
800184726	,
800185016	,
800185039	,
800185180	,
800185306	,
800185764	,
800185774	,
800186656	,
800187151	,
800188299	,
800188756	,
800189182	,
800189604	,
800190352	,
800191197	,
800191233	,
800191309	,
800191484	,
800191941	,
800192807	,
800193068	,
800193165	,
800193234	,
800193248	,
800193348	,
800193554	,
800193639	,
800194203	,
800194276	,
800194553	,
800194567	,
800194600	,
800195190	,
800195278	,
800195898	,
800196299	,
800196426	,
800196457	,
800196596	,
800197463	,
800198020	,
800198146	,
800198963	,
800199879	,
800200237	,
800200257	,
800200291	,
800200304	,
800200336	,
800200423	,
800200432	,
800201110	,
800201648	,
800202433	,
800202522	,
800202801	,
800203946	,
800204462	,
800205517	,
800206075	,
800206436	,
800206655	,
800206833	,
800207263	,
800207646	,
800208146	,
800208318	,
800208711	,
800210599	,
800210714	,
800212061	,
800212090	,
800212240	,
800212422	,
800212423	,
800212739	,
800212840	,
800212914	,
800213075	,
800213488	,
800214243	,
800214589	,
800214767	,
800215065	,
800215402	,
800215465	,
800215494	,
800215509	,
800215562	,
800215583	,
800215775	,
800215989	,
800217632	,
800219028	,
800219154	,
800219204	,
800219371	,
800219668	,
800219678	,
800220004	,
800220280	,
800221351	,
800221624	,
800221648	,
800222122	,
800222281	,
800222648	,
800222857	,
800223046	,
800223144	,
800223811	,
800223938	,
800224902	,
800225625	,
800226360	,
800226480	,
800227333	,
800227736	,
800227915	,
800228307	,
800228350	,
800228878	,
800228890	,
800229247	,
800229735	,
800230004	,
800230284	,
800230698	,
800232449	,
800232762	,
800233307	,
800233968	,
800233989	,
800234520	,
800234953	,
800235466	,
800235505	,
800235997	,
800236282	,
800236801	,
800237412	,
800237608	,
800239064	,
800239610	,
800240674	,
800240724	,
800241495	,
800241578	,
800242427	,
800242586	,
800243059	,
800243923	,
800244319	,
800244445	,
800244560	,
800244574	,
800245024	,
800245815	,
800246280	,
800246302	,
800248092	,
800248124	,
800248506	,
800248701	,
800249326	,
800249401	,
800250763	,
800250782	,
800251440	,
800251760	,
800252073	,
800252682	,
800252827	,
800254610	,
800255496	,
800255589	,
800255754	,
800256018	,
800256605	,
80064923	,
80094351	,
80094766	,
801001099	,
801001535	,
801001676	,
801002644	,
801002901	,
801004045	,
801005034	,
80122993	,
8013242	,
80139557	,
80148278	,
802001959	,
802002653	,
802002895	,
802004154	,
802004425	,
802005006	,
802005744	,
802007733	,
802008115	,
802009059	,
802009563	,
802010299	,
802011128	,
802012179	,
802015164	,
802015198	,
802015914	,
802016473	,
802017926	,
802018014	,
802018712	,
802018877	,
802019339	,
802020269	,
802021125	,
802021335	,
802022265	,
802023637	,
802023920	,
802024384	,
802024929	,
80210586	,
80276249	,
804001890	,
804002880	,
804002981	,
804003310	,
804004105	,
804004325	,
804004470	,
804006196	,
804006601	,
804008579	,
804010418	,
804012817	,
804013834	,
80428041	,
805000582	,
805000929	,
805001025	,
805001452	,
805001509	,
805001632	,
805002357	,
805002434	,
805003098	,
805003267	,
805003597	,
805003626	,
805003653	,
